STARTIME,Start Time,TRIPTIME,Mode_Group,Mode,Mode2,STOPS,Number of Stops
669,1900-01-00 11:09,61,Train,Train,PT,4,3+
840,1900-01-00 14:00,95,Train,Train,PT,3,3+
645,1900-01-00 10:45,25,Vehicle Driver,Car,Car,1,1
690,1900-01-00 11:30,20,Vehicle Driver,Car,Car,1,1
1065,1900-01-00 17:45,20,Vehicle Driver,Car,Car,1,1
1140,1900-01-00 19:00,20,Vehicle Driver,Car,Car,1,1
1065,1900-01-00 17:45,20,Vehicle Passenger,Car,Car,1,1
1140,1900-01-00 19:00,20,Vehicle Passenger,Car,Car,1,1
875,1900-01-00 14:35,25,Vehicle Driver,Car,Car,1,1
960,1900-01-00 16:00,30,Vehicle Driver,Car,Car,1,1
585,1900-01-00 9:45,10,Vehicle Driver,Car,Car,1,1
690,1900-01-00 11:30,10,Vehicle Driver,Car,Car,1,1
1140,1900-01-00 19:00,25,Vehicle Driver,Car,Car,1,1
1310,1900-01-00 21:50,35,Vehicle Driver,Car,Car,1,1
840,1900-01-00 14:00,5,Walking,Walking,Walking,1,1
1020,1900-01-00 17:00,20,Vehicle Driver,Car,Car,1,1
630,1900-01-00 10:30,15,Vehicle Driver,Car,Car,1,1
720,1900-01-00 12:00,1,Walking,Walking,Walking,1,1
690,1900-01-00 11:30,35,Vehicle Driver,Car,Car,1,1
795,1900-01-00 13:15,25,Vehicle Driver,Car,Car,1,1
750,1900-01-00 12:30,30,Bus,Bus,PT,3,3+
1200,1900-01-00 20:00,50,Bus,Bus,PT,3,3+
725,1900-01-00 12:05,10,Walking,Walking,Walking,1,1
775,1900-01-00 12:55,25,Vehicle Passenger,Car,Car,1,1
915,1900-01-00 15:15,25,Vehicle Passenger,Car,Car,1,1
1020,1900-01-00 17:00,30,Vehicle Passenger,Car,Car,1,1
1020,1900-01-00 17:00,30,Vehicle Driver,Car,Car,1,1
1120,1900-01-00 18:40,15,Vehicle Driver,Car,Car,1,1
1260,1900-01-00 21:00,80,Vehicle Driver,Car,Car,1,1
1080,1900-01-00 18:00,30,Vehicle Driver,Car,Car,1,1
1185,1900-01-00 19:45,60,Vehicle Driver,Car,Car,1,1
1080,1900-01-00 18:00,30,Vehicle Passenger,Car,Car,1,1
1185,1900-01-00 19:45,60,Vehicle Passenger,Car,Car,1,1
656,1900-01-00 10:56,9,Vehicle Driver,Car,Car,1,1
630,1900-01-00 10:30,40,Vehicle Driver,Car,Car,1,1
1040,1900-01-00 17:20,39,Vehicle Driver,Car,Car,1,1
1161,1900-01-00 19:21,24,Vehicle Driver,Car,Car,1,1
615,1900-01-00 10:15,10,Vehicle Driver,Car,Car,1,1
700,1900-01-00 11:40,20,Vehicle Driver,Car,Car,1,1
1055,1900-01-00 17:35,5,Walking,Walking,Walking,1,1
1180,1900-01-00 19:40,5,Walking,Walking,Walking,1,1
725,1900-01-00 12:05,35,Vehicle Passenger,Car,Car,1,1
880,1900-01-00 14:40,30,Vehicle Passenger,Car,Car,1,1
725,1900-01-00 12:05,35,Vehicle Driver,Car,Car,1,1
880,1900-01-00 14:40,30,Vehicle Driver,Car,Car,1,1
910,1900-01-00 15:10,50,Vehicle Driver,Car,Car,1,1
1200,1900-01-00 20:00,50,Vehicle Driver,Car,Car,1,1
570,1900-01-00 9:30,5,Vehicle Driver,Car,Car,1,1
740,1900-01-00 12:20,10,Vehicle Driver,Car,Car,1,1
830,1900-01-00 13:50,10,Vehicle Driver,Car,Car,1,1
1125,1900-01-00 18:45,20,Vehicle Driver,Car,Car,1,1
1260,1900-01-00 21:00,15,Vehicle Driver,Car,Car,1,1
740,1900-01-00 12:20,10,Vehicle Passenger,Car,Car,1,1
830,1900-01-00 13:50,10,Vehicle Passenger,Car,Car,1,1
1170,1900-01-00 19:30,15,Vehicle Driver,Car,Car,1,1
1230,1900-01-00 20:30,20,Vehicle Driver,Car,Car,1,1
840,1900-01-00 14:00,45,Vehicle Driver,Car,Car,1,1
1260,1900-01-00 21:00,10,Vehicle Passenger,Car,Car,1,1
470,1900-01-00 7:50,5,Vehicle Passenger,Car,Car,1,1
470,1900-01-00 7:50,5,Vehicle Passenger,Car,Car,1,1
1080,1900-01-00 18:00,45,Vehicle Passenger,Car,Car,1,1
1395,1900-01-00 23:15,30,Vehicle Passenger,Car,Car,1,1
1060,1900-01-00 17:40,77,Vehicle Driver,Car,Car,1,1
1300,1900-01-00 21:40,70,Vehicle Driver,Car,Car,1,1
600,1900-01-00 10:00,5,Walking,Walking,Walking,1,1
660,1900-01-00 11:00,5,Walking,Walking,Walking,1,1
640,1900-01-00 10:40,50,Vehicle Passenger,Car,Car,1,1
640,1900-01-00 10:40,50,Vehicle Driver,Car,Car,1,1
525,1900-01-00 8:45,5,Vehicle Driver,Car,Car,1,1
520,1900-01-00 8:40,30,Vehicle Driver,Car,Car,1,1
520,1900-01-00 8:40,30,Vehicle Passenger,Car,Car,1,1
1070,1900-01-00 17:50,20,Vehicle Passenger,Car,Car,1,1
1155,1900-01-00 19:15,5,Vehicle Passenger,Car,Car,1,1
1215,1900-01-00 20:15,15,Walking,Walking,Walking,1,1
1330,1900-01-00 22:10,20,Vehicle Passenger,Car,Car,1,1
885,1900-01-00 14:45,15,Walking,Walking,Walking,1,1
915,1900-01-00 15:15,25,Vehicle Passenger,Car,Car,1,1
570,1900-01-00 9:30,45,Vehicle Driver,Car,Car,1,1
750,1900-01-00 12:30,5,Vehicle Driver,Car,Car,1,1
720,1900-01-00 12:00,45,Tram,Tram,PT,3,3+
790,1900-01-00 13:10,30,Tram,Tram,PT,3,3+
630,1900-01-00 10:30,5,Vehicle Driver,Car,Car,1,1
810,1900-01-00 13:30,25,Vehicle Driver,Car,Car,1,1
1050,1900-01-00 17:30,45,Vehicle Driver,Car,Car,1,1
810,1900-01-00 13:30,25,Vehicle Passenger,Car,Car,1,1
1050,1900-01-00 17:30,45,Vehicle Passenger,Car,Car,1,1
1075,1900-01-00 17:55,55,Vehicle Driver,Car,Car,1,1
1183,1900-01-00 19:43,7,Walking,Walking,Walking,1,1
1310,1900-01-00 21:50,30,Vehicle Driver,Car,Car,1,1
950,1900-01-00 15:50,10,Vehicle Passenger,Car,Car,1,1
1065,1900-01-00 17:45,5,Vehicle Passenger,Car,Car,1,1
570,1900-01-00 9:30,5,Bicycle,Bicycle,Bicycle,1,1
960,1900-01-00 16:00,20,Vehicle Driver,Car,Car,1,1
1170,1900-01-00 19:30,20,Vehicle Driver,Car,Car,1,1
960,1900-01-00 16:00,20,Vehicle Passenger,Car,Car,1,1
1170,1900-01-00 19:30,20,Vehicle Passenger,Car,Car,1,1
960,1900-01-00 16:00,20,Vehicle Passenger,Car,Car,1,1
1170,1900-01-00 19:30,20,Vehicle Passenger,Car,Car,1,1
960,1900-01-00 16:00,20,Vehicle Passenger,Car,Car,1,1
1170,1900-01-00 19:30,20,Vehicle Passenger,Car,Car,1,1
960,1900-01-00 16:00,20,Vehicle Passenger,Car,Car,1,1
1170,1900-01-00 19:30,20,Vehicle Passenger,Car,Car,1,1
720,1900-01-00 12:00,60,Vehicle Driver,Car,Car,1,1
960,1900-01-00 16:00,60,Vehicle Driver,Car,Car,1,1
645,1900-01-00 10:45,15,Vehicle Driver,Car,Car,1,1
750,1900-01-00 12:30,30,Vehicle Driver,Car,Car,1,1
600,1900-01-00 10:00,10,Vehicle Driver,Car,Car,1,1
620,1900-01-00 10:20,10,Vehicle Driver,Car,Car,1,1
750,1900-01-00 12:30,10,Walking,Walking,Walking,1,1
1010,1900-01-00 16:50,10,Vehicle Driver,Car,Car,1,1
1110,1900-01-00 18:30,10,Vehicle Driver,Car,Car,1,1
870,1900-01-00 14:30,5,Walking,Walking,Walking,1,1
920,1900-01-00 15:20,20,Walking,Walking,Walking,1,1
1010,1900-01-00 16:50,10,Vehicle Passenger,Car,Car,1,1
1110,1900-01-00 18:30,10,Vehicle Passenger,Car,Car,1,1
720,1900-01-00 12:00,10,Vehicle Driver,Car,Car,1,1
746,1900-01-00 12:26,5,Walking,Walking,Walking,1,1
1140,1900-01-00 19:00,30,Vehicle Driver,Car,Car,1,1
1380,1900-01-00 23:00,20,Vehicle Driver,Car,Car,1,1
660,1900-01-00 11:00,35,Vehicle Driver,Car,Car,1,1
865,1900-01-00 14:25,33,Vehicle Driver,Car,Car,1,1
555,1900-01-00 9:15,10,Vehicle Driver,Car,Car,1,1
915,1900-01-00 15:15,10,Vehicle Driver,Car,Car,1,1
960,1900-01-00 16:00,40,Bus,Bus,PT,3,3+
1470,1900-01-01 0:30,10,Vehicle Passenger,Car,Car,1,1
1215,1900-01-00 20:15,15,Walking,Walking,Walking,1,1
1260,1900-01-00 21:00,15,Walking,Walking,Walking,1,1
810,1900-01-00 13:30,30,Vehicle Driver,Car,Car,1,1
900,1900-01-00 15:00,30,Vehicle Driver,Car,Car,1,1
1020,1900-01-00 17:00,5,Walking,Walking,Walking,1,1
1290,1900-01-00 21:30,5,Walking,Walking,Walking,1,1
1020,1900-01-00 17:00,5,Walking,Walking,Walking,1,1
1290,1900-01-00 21:30,5,Walking,Walking,Walking,1,1
770,1900-01-00 12:50,5,Walking,Walking,Walking,1,1
777,1900-01-00 12:57,10,Walking,Walking,Walking,1,1
770,1900-01-00 12:50,5,Walking,Walking,Walking,1,1
777,1900-01-00 12:57,10,Walking,Walking,Walking,1,1
1110,1900-01-00 18:30,20,Vehicle Driver,Car,Car,1,1
1260,1900-01-00 21:00,15,Vehicle Driver,Car,Car,1,1
1320,1900-01-00 22:00,15,Vehicle Driver,Car,Car,1,1
720,1900-01-00 12:00,95,Train,Train,PT,5,3+
540,1900-01-00 9:00,30,Vehicle Passenger,Car,Car,1,1
930,1900-01-00 15:30,30,Vehicle Passenger,Car,Car,1,1
540,1900-01-00 9:00,30,Vehicle Passenger,Car,Car,1,1
570,1900-01-00 9:30,10,Vehicle Passenger,Car,Car,1,1
920,1900-01-00 15:20,10,Vehicle Passenger,Car,Car,1,1
930,1900-01-00 15:30,30,Vehicle Passenger,Car,Car,1,1
1035,1900-01-00 17:15,47,Vehicle Driver,Car,Car,1,1
1180,1900-01-00 19:40,25,Vehicle Driver,Car,Car,1,1
1245,1900-01-00 20:45,30,Vehicle Driver,Car,Car,1,1
805,1900-01-00 13:25,7,Vehicle Passenger,Car,Car,1,1
897,1900-01-00 14:57,14,Vehicle Passenger,Car,Car,1,1
805,1900-01-00 13:25,7,Vehicle Driver,Car,Car,1,1
897,1900-01-00 14:57,14,Vehicle Driver,Car,Car,1,1
1140,1900-01-00 19:00,25,Vehicle Driver,Car,Car,1,1
1360,1900-01-00 22:40,20,Vehicle Driver,Car,Car,1,1
1020,1900-01-00 17:00,33,Train,Train,PT,3,3+
1290,1900-01-00 21:30,35,Train,Train,PT,3,3+
735,1900-01-00 12:15,45,Vehicle Driver,Car,Car,1,1
1050,1900-01-00 17:30,30,Vehicle Driver,Car,Car,1,1
1170,1900-01-00 19:30,10,Vehicle Driver,Car,Car,1,1
1260,1900-01-00 21:00,10,Vehicle Driver,Car,Car,1,1
1170,1900-01-00 19:30,10,Vehicle Passenger,Car,Car,1,1
1260,1900-01-00 21:00,10,Vehicle Passenger,Car,Car,1,1
1110,1900-01-00 18:30,10,Vehicle Passenger,Car,Car,1,1
1230,1900-01-00 20:30,10,Vehicle Passenger,Car,Car,1,1
1110,1900-01-00 18:30,10,Vehicle Driver,Car,Car,1,1
1230,1900-01-00 20:30,10,Vehicle Driver,Car,Car,1,1
1095,1900-01-00 18:15,30,Vehicle Driver,Car,Car,1,1
1290,1900-01-00 21:30,30,Vehicle Driver,Car,Car,1,1
1095,1900-01-00 18:15,30,Vehicle Passenger,Car,Car,1,1
1290,1900-01-00 21:30,30,Vehicle Passenger,Car,Car,1,1
960,1900-01-00 16:00,35,Vehicle Driver,Car,Car,1,1
1035,1900-01-00 17:15,35,Vehicle Driver,Car,Car,1,1
660,1900-01-00 11:00,10,Vehicle Driver,Car,Car,1,1
420,1900-01-00 7:00,10,Walking,Walking,Walking,1,1
480,1900-01-00 8:00,10,Walking,Walking,Walking,1,1
1080,1900-01-00 18:00,30,Vehicle Driver,Car,Car,1,1
1290,1900-01-00 21:30,20,Vehicle Driver,Car,Car,1,1
640,1900-01-00 10:40,60,Vehicle Passenger,Car,Car,1,1
760,1900-01-00 12:40,170,Vehicle Passenger,Car,Car,1,1
750,1900-01-00 12:30,10,Vehicle Driver,Car,Car,1,1
790,1900-01-00 13:10,10,Vehicle Driver,Car,Car,1,1
680,1900-01-00 11:20,10,Vehicle Driver,Car,Car,1,1
630,1900-01-00 10:30,45,Vehicle Driver,Car,Car,1,1
1050,1900-01-00 17:30,25,Vehicle Driver,Car,Car,1,1
1230,1900-01-00 20:30,25,Vehicle Driver,Car,Car,1,1
540,1900-01-00 9:00,15,Vehicle Passenger,Car,Car,1,1
840,1900-01-00 14:00,15,Vehicle Passenger,Car,Car,1,1
540,1900-01-00 9:00,15,Vehicle Driver,Car,Car,1,1
840,1900-01-00 14:00,15,Vehicle Driver,Car,Car,1,1
520,1900-01-00 8:40,30,Vehicle Driver,Car,Car,1,1
930,1900-01-00 15:30,30,Bicycle,Bicycle,Bicycle,1,1
388,1900-01-00 6:28,52,Tram,Tram,PT,3,3+
395,1900-01-00 6:35,92,Train,Train,PT,6,3+
660,1900-01-00 11:00,16,Tram,Tram,PT,3,3+
780,1900-01-00 13:00,17,Tram,Tram,PT,3,3+
600,1900-01-00 10:00,15,Vehicle Driver,Car,Car,1,1
900,1900-01-00 15:00,25,Vehicle Driver,Car,Car,1,1
795,1900-01-00 13:15,7,Vehicle Driver,Car,Car,1,1
832,1900-01-00 13:52,10,Vehicle Driver,Car,Car,1,1
535,1900-01-00 8:55,20,Vehicle Driver,Car,Car,1,1
720,1900-01-00 12:00,30,Vehicle Driver,Car,Car,1,1
535,1900-01-00 8:55,20,Vehicle Passenger,Car,Car,1,1
720,1900-01-00 12:00,30,Vehicle Passenger,Car,Car,1,1
540,1900-01-00 9:00,15,Vehicle Passenger,Car,Car,1,1
1140,1900-01-00 19:00,8,Vehicle Driver,Car,Car,1,1
745,1900-01-00 12:25,5,Walking,Walking,Walking,1,1
855,1900-01-00 14:15,5,Walking,Walking,Walking,1,1
1050,1900-01-00 17:30,2,Walking,Walking,Walking,1,1
790,1900-01-00 13:10,25,Vehicle Driver,Car,Car,1,1
900,1900-01-00 15:00,35,Vehicle Driver,Car,Car,1,1
790,1900-01-00 13:10,25,Vehicle Passenger,Car,Car,1,1
900,1900-01-00 15:00,35,Vehicle Passenger,Car,Car,1,1
770,1900-01-00 12:50,5,Walking,Walking,Walking,1,1
810,1900-01-00 13:30,55,Train,Train,PT,5,3+
945,1900-01-00 15:45,15,Walking,Walking,Walking,1,1
645,1900-01-00 10:45,20,Vehicle Driver,Car,Car,1,1
730,1900-01-00 12:10,20,Vehicle Driver,Car,Car,1,1
860,1900-01-00 14:20,5,Vehicle Driver,Car,Car,1,1
900,1900-01-00 15:00,20,Vehicle Driver,Car,Car,1,1
660,1900-01-00 11:00,5,Walking,Walking,Walking,1,1
700,1900-01-00 11:40,6,Vehicle Driver,Car,Car,1,1
600,1900-01-00 10:00,5,Walking,Walking,Walking,1,1
645,1900-01-00 10:45,5,Walking,Walking,Walking,1,1
600,1900-01-00 10:00,5,Walking,Walking,Walking,1,1
645,1900-01-00 10:45,5,Walking,Walking,Walking,1,1
885,1900-01-00 14:45,10,Bicycle,Bicycle,Bicycle,1,1
1100,1900-01-00 18:20,10,Vehicle Passenger,Car,Car,1,1
720,1900-01-00 12:00,15,Walking,Walking,Walking,1,1
795,1900-01-00 13:15,15,Walking,Walking,Walking,1,1
720,1900-01-00 12:00,15,Walking,Walking,Walking,1,1
795,1900-01-00 13:15,15,Walking,Walking,Walking,1,1
1145,1900-01-00 19:05,30,Vehicle Driver,Car,Car,1,1
1275,1900-01-00 21:15,25,Vehicle Driver,Car,Car,2,2
1320,1900-01-00 22:00,20,Vehicle Driver,Car,Car,1,1
750,1900-01-00 12:30,15,Vehicle Driver,Car,Car,1,1
900,1900-01-00 15:00,15,Vehicle Driver,Car,Car,1,1
900,1900-01-00 15:00,10,Vehicle Driver,Car,Car,1,1
950,1900-01-00 15:50,20,Vehicle Driver,Car,Car,1,1
990,1900-01-00 16:30,5,Vehicle Driver,Car,Car,1,1
1080,1900-01-00 18:00,5,Vehicle Driver,Car,Car,1,1
855,1900-01-00 14:15,15,Vehicle Driver,Car,Car,1,1
930,1900-01-00 15:30,15,Vehicle Driver,Car,Car,1,1
855,1900-01-00 14:15,15,Vehicle Passenger,Car,Car,1,1
930,1900-01-00 15:30,15,Vehicle Passenger,Car,Car,1,1
480,1900-01-00 8:00,30,Vehicle Driver,Car,Car,1,1
600,1900-01-00 10:00,30,Vehicle Driver,Car,Car,1,1
690,1900-01-00 11:30,10,Walking,Walking,Walking,1,1
720,1900-01-00 12:00,10,Walking,Walking,Walking,1,1
510,1900-01-00 8:30,30,Vehicle Passenger,Car,Car,1,1
900,1900-01-00 15:00,30,Vehicle Passenger,Car,Car,1,1
510,1900-01-00 8:30,30,Vehicle Driver,Car,Car,1,1
900,1900-01-00 15:00,30,Vehicle Driver,Car,Car,1,1
510,1900-01-00 8:30,30,Vehicle Passenger,Car,Car,1,1
900,1900-01-00 15:00,30,Vehicle Passenger,Car,Car,1,1
510,1900-01-00 8:30,30,Vehicle Passenger,Car,Car,1,1
900,1900-01-00 15:00,30,Vehicle Passenger,Car,Car,1,1
600,1900-01-00 10:00,20,Vehicle Driver,Car,Car,1,1
625,1900-01-00 10:25,65,Vehicle Driver,Car,Car,1,1
720,1900-01-00 12:00,20,Vehicle Driver,Car,Car,1,1
750,1900-01-00 12:30,30,Vehicle Passenger,Car,Car,1,1
960,1900-01-00 16:00,30,Vehicle Passenger,Car,Car,1,1
750,1900-01-00 12:30,30,Vehicle Driver,Car,Car,1,1
960,1900-01-00 16:00,30,Vehicle Driver,Car,Car,1,1
735,1900-01-00 12:15,5,Walking,Walking,Walking,1,1
763,1900-01-00 12:43,5,Walking,Walking,Walking,1,1
865,1900-01-00 14:25,5,Vehicle Driver,Car,Car,1,1
1125,1900-01-00 18:45,5,Vehicle Passenger,Car,Car,1,1
1160,1900-01-00 19:20,5,Vehicle Passenger,Car,Car,1,1
1125,1900-01-00 18:45,5,Vehicle Driver,Car,Car,1,1
1160,1900-01-00 19:20,5,Vehicle Driver,Car,Car,1,1
855,1900-01-00 14:15,6,Walking,Walking,Walking,1,1
1100,1900-01-00 18:20,20,Walking,Walking,Walking,1,1
1200,1900-01-00 20:00,48,Tram,Tram,PT,3,3+
1125,1900-01-00 18:45,5,Vehicle Passenger,Car,Car,1,1
1365,1900-01-00 22:45,5,Vehicle Passenger,Car,Car,1,1
1125,1900-01-00 18:45,5,Vehicle Passenger,Car,Car,1,1
1365,1900-01-00 22:45,5,Vehicle Passenger,Car,Car,1,1
1185,1900-01-00 19:45,15,Vehicle Driver,Car,Car,1,1
1260,1900-01-00 21:00,12,Vehicle Driver,Car,Car,1,1
620,1900-01-00 10:20,10,Walking,Walking,Walking,1,1
840,1900-01-00 14:00,3,Vehicle Driver,Car,Car,1,1
870,1900-01-00 14:30,5,Vehicle Driver,Car,Car,1,1
750,1900-01-00 12:30,15,Walking,Walking,Walking,1,1
840,1900-01-00 14:00,15,Walking,Walking,Walking,1,1
765,1900-01-00 12:45,30,Vehicle Driver,Car,Car,1,1
855,1900-01-00 14:15,15,Vehicle Driver,Car,Car,1,1
620,1900-01-00 10:20,15,Vehicle Driver,Car,Car,1,1
650,1900-01-00 10:50,6,Vehicle Driver,Car,Car,1,1
620,1900-01-00 10:20,15,Vehicle Passenger,Car,Car,1,1
650,1900-01-00 10:50,6,Vehicle Passenger,Car,Car,1,1
620,1900-01-00 10:20,10,Vehicle Driver,Car,Car,1,1
700,1900-01-00 11:40,10,Vehicle Driver,Car,Car,1,1
620,1900-01-00 10:20,10,Vehicle Passenger,Car,Car,1,1
700,1900-01-00 11:40,10,Vehicle Passenger,Car,Car,1,1
727,1900-01-00 12:07,15,Walking,Walking,Walking,1,1
425,1900-01-00 7:05,5,Vehicle Driver,Car,Car,1,1
1130,1900-01-00 18:50,10,Vehicle Driver,Car,Car,1,1
1170,1900-01-00 19:30,10,Vehicle Driver,Car,Car,1,1
425,1900-01-00 7:05,5,Vehicle Passenger,Car,Car,1,1
420,1900-01-00 7:00,15,Walking,Walking,Walking,1,1
710,1900-01-00 11:50,15,Vehicle Driver,Car,Car,1,1
570,1900-01-00 9:30,20,Vehicle Driver,Car,Car,1,1
630,1900-01-00 10:30,30,Vehicle Driver,Car,Car,1,1
850,1900-01-00 14:10,20,Vehicle Driver,Car,Car,1,1
1380,1900-01-00 23:00,10,Vehicle Driver,Car,Car,1,1
741,1900-01-00 12:21,10,Walking,Walking,Walking,1,1
745,1900-01-00 12:25,2,Walking,Walking,Walking,1,1
752,1900-01-00 12:32,8,Vehicle Driver,Car,Car,2,2
750,1900-01-00 12:30,37,Bus,Bus,PT,4,3+
965,1900-01-00 16:05,50,Bus,Bus,PT,4,3+
940,1900-01-00 15:40,30,Vehicle Driver,Car,Car,1,1
710,1900-01-00 11:50,10,Vehicle Driver,Car,Car,1,1
840,1900-01-00 14:00,25,Vehicle Driver,Car,Car,1,1
710,1900-01-00 11:50,10,Vehicle Passenger,Car,Car,1,1
840,1900-01-00 14:00,25,Vehicle Passenger,Car,Car,1,1
710,1900-01-00 11:50,10,Vehicle Passenger,Car,Car,1,1
840,1900-01-00 14:00,25,Vehicle Passenger,Car,Car,1,1
990,1900-01-00 16:30,15,Vehicle Driver,Car,Car,1,1
1035,1900-01-00 17:15,15,Vehicle Driver,Car,Car,1,1
990,1900-01-00 16:30,15,Vehicle Passenger,Car,Car,1,1
1035,1900-01-00 17:15,15,Vehicle Passenger,Car,Car,1,1
795,1900-01-00 13:15,15,Walking,Walking,Walking,1,1
1020,1900-01-00 17:00,90,Vehicle Driver,Car,Car,2,2
1140,1900-01-00 19:00,10,Vehicle Driver,Car,Car,1,1
710,1900-01-00 11:50,15,Vehicle Driver,Car,Car,1,1
560,1900-01-00 9:20,5,Walking,Walking,Walking,1,1
757,1900-01-00 12:37,5,Walking,Walking,Walking,1,1
360,1900-01-00 6:00,60,Train,Train,PT,3,3+
765,1900-01-00 12:45,20,Vehicle Driver,Car,Car,1,1
920,1900-01-00 15:20,20,Vehicle Driver,Car,Car,1,1
670,1900-01-00 11:10,35,Vehicle Driver,Car,Car,1,1
750,1900-01-00 12:30,18,Vehicle Driver,Car,Car,1,1
722,1900-01-00 12:02,33,Train,Train,PT,3,3+
820,1900-01-00 13:40,20,Bus,Bus,PT,3,3+
722,1900-01-00 12:02,33,Train,Train,PT,3,3+
820,1900-01-00 13:40,20,Bus,Bus,PT,3,3+
722,1900-01-00 12:02,33,Train,Train,PT,3,3+
820,1900-01-00 13:40,20,Bus,Bus,PT,3,3+
810,1900-01-00 13:30,10,Vehicle Passenger,Car,Car,1,1
900,1900-01-00 15:00,10,Vehicle Passenger,Car,Car,1,1
810,1900-01-00 13:30,10,Vehicle Driver,Car,Car,1,1
900,1900-01-00 15:00,10,Vehicle Driver,Car,Car,1,1
455,1900-01-00 7:35,11,Vehicle Driver,Car,Car,1,1
631,1900-01-00 10:31,5,Walking,Walking,Walking,1,1
696,1900-01-00 11:36,5,Walking,Walking,Walking,1,1
1157,1900-01-00 19:17,19,Vehicle Passenger,Car,Car,1,1
1315,1900-01-00 21:55,21,Vehicle Passenger,Car,Car,1,1
1095,1900-01-00 18:15,12,Vehicle Driver,Car,Car,1,1
1157,1900-01-00 19:17,19,Vehicle Passenger,Car,Car,1,1
1315,1900-01-00 21:55,21,Vehicle Passenger,Car,Car,1,1
825,1900-01-00 13:45,10,Walking,Walking,Walking,1,1
1080,1900-01-00 18:00,5,Vehicle Driver,Car,Car,1,1
1140,1900-01-00 19:00,5,Vehicle Driver,Car,Car,1,1
1080,1900-01-00 18:00,5,Vehicle Passenger,Car,Car,1,1
1140,1900-01-00 19:00,5,Vehicle Passenger,Car,Car,1,1
1080,1900-01-00 18:00,5,Vehicle Passenger,Car,Car,1,1
1140,1900-01-00 19:00,5,Vehicle Passenger,Car,Car,1,1
620,1900-01-00 10:20,5,Vehicle Passenger,Car,Car,1,1
650,1900-01-00 10:50,10,Vehicle Passenger,Car,Car,1,1
620,1900-01-00 10:20,5,Vehicle Driver,Car,Car,1,1
650,1900-01-00 10:50,10,Vehicle Driver,Car,Car,1,1
850,1900-01-00 14:10,10,Vehicle Driver,Car,Car,1,1
960,1900-01-00 16:00,60,Vehicle Driver,Car,Car,1,1
1110,1900-01-00 18:30,30,Vehicle Passenger,Car,Car,1,1
1230,1900-01-00 20:30,20,Vehicle Passenger,Car,Car,1,1
1110,1900-01-00 18:30,30,Vehicle Driver,Car,Car,1,1
1230,1900-01-00 20:30,20,Vehicle Driver,Car,Car,1,1
1110,1900-01-00 18:30,30,Vehicle Passenger,Car,Car,1,1
1230,1900-01-00 20:30,20,Vehicle Passenger,Car,Car,1,1
600,1900-01-00 10:00,30,Vehicle Driver,Car,Car,1,1
930,1900-01-00 15:30,30,Vehicle Driver,Car,Car,1,1
790,1900-01-00 13:10,10,Vehicle Driver,Car,Car,1,1
900,1900-01-00 15:00,15,Vehicle Driver,Car,Car,1,1
790,1900-01-00 13:10,10,Vehicle Passenger,Car,Car,1,1
900,1900-01-00 15:00,15,Vehicle Passenger,Car,Car,1,1
750,1900-01-00 12:30,30,Vehicle Driver,Car,Car,1,1
840,1900-01-00 14:00,40,Vehicle Driver,Car,Car,1,1
990,1900-01-00 16:30,10,Vehicle Driver,Car,Car,1,1
1050,1900-01-00 17:30,10,Vehicle Driver,Car,Car,1,1
540,1900-01-00 9:00,10,Vehicle Driver,Car,Car,1,1
870,1900-01-00 14:30,5,Walking,Walking,Walking,1,1
960,1900-01-00 16:00,40,Train,Train,PT,3,3+
795,1900-01-00 13:15,7,Walking,Walking,Walking,1,1
825,1900-01-00 13:45,7,Walking,Walking,Walking,1,1
495,1900-01-00 8:15,41,Train,Train,PT,3,3+
755,1900-01-00 12:35,7,Walking,Walking,Walking,1,1
1035,1900-01-00 17:15,45,Walking,Walking,Walking,2,2
1230,1900-01-00 20:30,13,Walking,Walking,Walking,1,1
1345,1900-01-00 22:25,35,Tram,Tram,PT,3,3+
810,1900-01-00 13:30,90,Vehicle Driver,Car,Car,1,1
1080,1900-01-00 18:00,10,Vehicle Driver,Car,Car,1,1
1170,1900-01-00 19:30,25,Vehicle Passenger,Car,Car,1,1
1270,1900-01-00 21:10,20,Vehicle Passenger,Car,Car,1,1
1170,1900-01-00 19:30,25,Vehicle Driver,Car,Car,1,1
1270,1900-01-00 21:10,20,Vehicle Driver,Car,Car,1,1
1050,1900-01-00 17:30,20,Vehicle Passenger,Car,Car,1,1
1126,1900-01-00 18:46,6,Vehicle Passenger,Car,Car,1,1
960,1900-01-00 16:00,20,Vehicle Driver,Car,Car,1,1
1025,1900-01-00 17:05,25,Vehicle Driver,Car,Car,1,1
1140,1900-01-00 19:00,20,Vehicle Driver,Car,Car,1,1
870,1900-01-00 14:30,45,Vehicle Passenger,Car,Car,1,1
1025,1900-01-00 17:05,25,Vehicle Passenger,Car,Car,1,1
1140,1900-01-00 19:00,20,Vehicle Passenger,Car,Car,1,1
1130,1900-01-00 18:50,10,Walking,Walking,Walking,1,1
720,1900-01-00 12:00,7,Walking,Walking,Walking,1,1
1114,1900-01-00 18:34,40,Train,Train,PT,3,3+
1230,1900-01-00 20:30,5,Walking,Walking,Walking,1,1
1240,1900-01-00 20:40,5,Walking,Walking,Walking,1,1
540,1900-01-00 9:00,90,Vehicle Driver,Car,Car,1,1
